Fighter,FPI
Juan Espino,3.0085010755930575
Julia Avila,1.399227997342061
Julia Polastri,2.2624234809027177
Julian Erosa,3.1029783915847537
Julian Marquez,2.9500336266218268
Juliana Miller,1.905283322405754
Julianna Pena,4.162059321303873
Julija Stoliarenko,1.0955027985664374
Julio Arce,3.595252661911403
Jumabieke Tuerxun,2.587260806955657
Junior Albini,3.7200489337742355
Junior Dos Santos,6.013262880333848
Junior Hernandez,1.8357346867830082
Junior Tafa,1.9935354696937764
Junyong Park,2.9182644981710073
Jussier Formiga,4.179585233390015
Justin Gaethje,5.2944551397246045
Justin Lawrence,3.5061910285467053
Justin Ledet,4.398833218290893
Justin Salas,3.180526589747941
Justin Scoggins,3.742308492449932
Justin Tafa,1.6636069636935575
Justin Willis,3.912334703239707
Justine Kish,3.509625656385512
Kaan Ofli,0.30106448296893296
Kai Kamaka,2.288963785221448
Kai Kara France,1.3457583389545569
Kai Kara-France,3.2747901002997546
Kailin Curran,3.0061798960573825
Kajan Johnson,3.740799984555824
Kalindra Faria,2.001065082855349
Kamaru Usman,6.198897287482211
Kamuela Kirk,1.8152135026183964
Kanako Murata,2.778761712983141
Karine Silva,2.8144710576640684
Karl Roberson,2.8374309310278147
Karl Williams,2.6885374429220934
Karlos Vemola,3.705958980443656
Karo Parisyan,4.738088216133141
Karol Rosa,2.084203967092929
Karolina Kowalkiewicz,3.570330821124029
Katlyn Cerminara,4.615265137105844
Katlyn Chookagian,3.8440680430538783
Katsunori Kikuno,2.723466244361738
Kaue Fernandes,2.4849625478020783
Kay Hansen,1.5181690885013637
Kazula Vargas,0.8624727167955113
Keita Nakamura,3.5670223272917987
Keith Jardine,5.037311628835349
Kelvin Gastelum,4.782423522348612
Ken Stone,2.2943125524558514
Kendall Grove,4.353241374189877
Kennedy Nzechukwu,3.186545350011773
Kenny Florian,5.766975035168466
Kenny Robertson,3.319586209780185
Ketlen Vieira,3.6497712303189713
Kevin Aguilar,2.3359133545685222
Kevin Casey,3.007708998953216
Kevin Ferguson,3.2919036779699087
Kevin Holland,3.9821870902880514
Kevin Jousset,2.743149816554478
Kevin Lee,5.805940311404351
Kevin Souza,4.440555183144518
Khabib Nurmagomedov,6.768568594204717
Khadis Ibragimov,2.4901467647128186
Khalid Taha,1.645764055240512
Khalil Rountree Jr.,2.456282701078452
Khama Worthy,1.4701260252322217
Khamzat Chimaev,4.328180320316088
Khaos Williams,2.838299303277415
Kiichi Kunimoto,3.510512514893912
King Green,6.423457777559873
Kiru Sahota,1.8999540996637623
Kj Noons,2.3338249610830966
Kleydson Rodrigues,1.601284644274735
Kris Moutinho,1.369677171137752
Kron Gracie,2.171628426993227
Krzysztof Jotko,4.487812946649855
Krzysztof Soszynski,4.070364443919133
Kurt Holobaugh,1.9551937583580608
Kurt Pellegrino,4.764604688402256
Kwan Ho Kwak,3.310171489610687
Kyle Bochniak,2.8455122322493565
Kyle Daukaus,2.735963945970384
Kyle Kingsbury,3.904360782120548
Kyle Nelson,2.499010825624394
Kyle Noke,3.77336036313682
Kyle Prepolec,0.6646638152658682
Kyler Phillips,2.906512710158504
Kyoji Horiguchi,3.7645346910959527
Kyung Ho Kang,2.9928340273727807
Lando Vannata,3.0286965319077748
Landon Quinones,1.506788474750238
Larissa Pacheco,1.1930137523054551
Lauren Mueller,2.85321081602538
Lauren Murphy,3.344175223570147
Leandro Issa,3.1559315097243856
Leandro Silva,2.579799060555258
Leon Edwards,5.226986243844466
Leonard Garcia,3.215065006562663
Leonardo Mafra,0.993727427305136
Leonardo Santos,3.985998516816103
Lerone Murphy,3.348764016144005
Leslie Smith,4.049423185929849
Li Jingliang,4.450766619339262
Liana Jojua,1.495184881006688
Liang Na,1.793196912841075
Lina Lansberg,2.323376703204559
Liu Pingyuan,1.6236731431337483
Liudvik Sholinian,2.0958404863973743
Livinha Souza,2.263227534249427
Liz Carmouche,3.206040280752088
Loik Radzhabov,2.6387653869855017
Loma Lookboonmee,1.8534897918537214
Lone'Er Kavanagh,2.048885011011437
Loopy Godinez,1.9930754172796796
Lorenz Larkin,4.097640256206848
Louis Cosce,2.2069474021711137
Louis Gaudinot,3.653979538953646
Louis Smolka,4.284739860080892
Luan Chagas,2.672757260516923
Luan Lacerda,2.5704221489005397
Luana Carolina,2.1719968236626865
Luana Pinheiro,3.388031217158127
Luana Santos,2.534522766795125
Lucas Martins,2.575881161536776
Lucie Pudilova,2.39951306069535
Ludovit Klein,2.622311040775458
Luigi Vendramini,0.9777581934764107
Luis Henrique,3.4145359615583417
Luis Pena,2.576811961333342
Luis Saldana,2.042080018625732
Luiz Cane,3.508829022854635
Luiz Garagorri,1.5429191649775185
Luke Barnatt,4.186257714095076
Luke Jumeau,2.536820235184629
Luke Rockhold,4.867473911793368
Luke Sanders,2.6108686638938607
Lyman Good,4.538190241726076
Lyoto Machida,6.396803592656384
Mac Danzig,4.487675423007471
Mackens Semerzier,3.1088069418031608
Mackenzie Dern,3.392161541589462
Macy Chiasson,2.7149988312691278
Mads Burnell,1.681975210361811
Magnus Cedenblad,3.3301888086020797
Magomed Ankalaev,3.817433772401987
Magomed Gadzhiyasulov,2.5628935893873845
Maheshate,2.202509558019234
Mairbek Taisumov,3.622438710914659
Makhmud Muradov,3.3556341040559903
Maki Pitolo,2.375950225436722
Makwan Amirkhani,3.7210227417368635
Malcolm Gordon,2.0173523728146705
Mallory Martin,1.3452103905984474
Mana Martinez,2.0313840957906026
Mandy Bohm,1.4149944004882036
Manel Kape,1.9021242880431173
Manny Bermudez,3.4718016453667055
Manon Fiorot,3.1642105665709312
Mansur Abdul-Malik,2.7061400850371986
Manuel Torres,3.760085225904376
Manvel Gamburyan,3.8200961592292506
Mara Romero Borella,1.467526901185939
Marc Diakiese,3.2090031338380127
Marc-Andre Barriault,2.5238632957571387
Marcelo Guimaraes,3.3492822457230664
Marcelo Rojo,1.3529029284068639
Marcin Held,1.8157338382611774
Marcin Prachnio,1.3441105065834633
Marcin Tybura,4.032845489192162
Marcio Alexandre Junior,2.4982444767708873
Marco Beltran,3.402910093317057
Marco Polo Reyes,2.9070055408127304
Marcos Rogerio De Lima,2.837979060052067
Marcus Brimage,3.7200404019095927
Marcus Davis,4.3002194266581055
Marcus Levesseur,1.804863063863003
Marcus Mcghee,2.315576810447994
Maria Oliveira,1.2362430322761782
Marina Rodriguez,3.637729605937605
Mario Bautista,2.250789789299541
Mario Miranda,3.57092510239832
Marion Reneau,3.443011878689803
Mariya Agapova,2.008707219154208
Mark Bocek,4.386409053863094
Mark De La Rosa,1.534935253183907
Mark Hominick,3.378538048643832
Mark Hunt,4.318707915223657
Mark Madsen,3.145433817682858
Mark Munoz,5.129709088733892
Markus Perez,2.0733081610103006
Marlon Moraes,4.258505960995729
Marlon Vera,4.445056766233479
Marnic Mann,0.8251390416026073
Martin Bravo,2.4368751847157055
Martin Buday,2.560412147432739
Martin Day,1.242163430967784
Marvin Vettori,3.982492176325973
Maryna Moroz,3.1685048342752156
Mason Jones,1.7635084073493033
Mateusz Gamrot,4.576660350583338
Mateusz Rebecki,3.4091998840814566
Matheus Nicolau,3.838746863565672
Matt Bessette,4.472017221767284
Matt Brown,4.898224518754931
Matt Frevola,3.384576035925048
Matt Hamill,4.720713139839711
Matt Hughes,7.09121277577451
Matt Mitrione,4.1248556456480685
Matt Schnell,3.134977946025933
Matt Serra,4.903415385358436
Matt Van Buren,1.9722632105364553
Matt Wiman,4.521158978675956
Matthew Lopez,4.096392816457898
Matthew Riddle,4.071448481468799
Matthew Semelsberger,2.5807244861304484
Maurice Greene,2.4496607295071353
Mauricio Rua,5.708149749416306
Mauricio Ruffy,2.3850794598584657
Max Griffin,2.946107993886976
Max Holloway,6.510306292129013
Maximo Blanco,2.920566364396188
Maycee Barber,3.5457209815457325
Mayra Bueno Silva,2.7469991186468525
Megan Anderson,1.3082725931352266
Melissa Martinez,0.6255570001761896
Melissa Mullins,1.0483796904785476
Melquizael Costa,2.7650037569166206
Melsik Baghdasaryan,1.861741804744778
Melvin Guillard,4.715214165555957
Merab Dvalishvili,4.736901681045768
Michael Bisping,6.642279255569101
Michael Chandler,5.906434152446888
Michael Chiesa,4.796614667203747
Michael Johnson,4.23726020540431
Michael Kuiper,3.9026998248438174
Michael Mcdonald,4.553927904741537
Michael Morales,3.260385356658464
Michael Trizano,2.6133337506976018
Michal Oleksiejczuk,4.796601229441015
Michel Pereira,2.6201255025441794
Michel Prazeres,4.578933523396919
Michelle Waterson,4.040343130572764
Michelle Waterson-Gomez,4.017374969116798
Michihiro Omigawa,2.602584442014839
Michinori Tanaka,3.3604503773651646
Mick Parkin,2.4673333182297297
Mickey Gall,2.9708225745365517
Miesha Tate,3.726449421642558
Miguel Baeza,2.7388542005995067
Miguel Torres,4.426338461840979
Mike Breeden,1.7807656221781285
Mike Brown,3.287020109481345
Mike Davis,1.5935571232991028
Mike Grundy,3.9711386480503963
Mike Guymon,2.874832878187305
Mike Jackson,0.9789873497195107
Mike Malott,3.201010369490327
Mike Massenzio,3.171605048389109
Mike Perry,3.658166592768973
Mike Pierce,4.1576533353848175
Mike Pyle,4.6534167747387265
Mike Ricci,2.94433712785317
Mike Rodriguez,2.6478724250455015
Mike Russow,3.6676856675617717
Mike Santiago,2.6258601574891776
Mike Stumpf,2.535373703859956
Mike Swick,5.016084208137551
Mike Wilkinson,2.9964736467486244
Miles Johns,2.0397801143543663
Minotauro Nogueira,4.193789335913873
Miranda Granger,0.6910173552215841
Miranda Maverick,2.829126981956169
Mirko Cro Cop,3.0566069029400973
Mirsad Bektic,3.910252637380062
Misha Cirkunov,3.9539699717414574
Mitch Clarke,2.7036524570015663
Mitch Gagnon,3.1275974318517012
Mitch Raposo,1.5291686724812956
Mizuki,1.5543208074357424
Mizuto Hirota,3.241898661056625
Modestas Bukauskas,1.7106774694624103
Mohammad Yahya,1.4023093563629634
Mohammed Usman,2.179790113217124
Molly Mccann,2.235299608992965
Montana De La Rosa,3.2384583378071485
Montel Jackson,3.1558076151149717
Montserrat Rendon,1.2249041702400545
Morgan Charriere,2.4638602511381165
Mounir Lazzez,1.5197971765865708
Movsar Evloev,4.014365543347083
Muhammad Mokaev,3.3629557917400255
Muhammad Naimov,2.500425441043519
Muslim Salikhov,2.2370650797651277
Myles Jury,4.636888611367095
Na Liang,1.6524246216533285
Nadia Kassem,1.631147050047318
Nam Phan,4.231066216124742
Naoyuki Kotani,2.26554578499405
Nasrat Haqparast,2.758825297762388
Nassourdine Imavov,4.083859740862678
Natalia Silva,1.9343621717132276
Natan Levy,2.6355043075194895
Nate Diaz,5.724445926795641
Nate Landwehr,2.6716592064908253
Nate Maness,3.159512815025275
Nate Marquardt,5.234826670277897
Nate Quarry,4.53907853092675
Nathaniel Wood,3.532420355482019
Nazim Sadykhov,2.6076737112250137
Neil Magny,5.407619418828918
Neil Seery,3.3997283252002255
Nick Catone,3.72441777781638
Nick Diaz,6.457873214388261
Nick Hein,3.4164034230151734
Nick Maximov,3.722725687153432
Nick Osipczak,3.541632133126189
Nick Ring,4.054396113693102
Nico Musoke,3.2457789575390112
Nicolae Negumereanu,2.0763663919237887
Nicolas Dalby,3.300458855669924
Nik Lentz,5.281844231483791
Nikita Krylov,4.8025492653346955
Niklas Backstrom,2.334275814132455
Niklas Stolze,1.0948260057498322
Niko Price,3.8641771179366664
Nikolas Motta,1.311168336765221
Nina Nunes,3.4808037428732765
Ning Guangyou,2.9585696998089945
Noad Lahat,2.8891154648570616
Nolan Ticman,1.2823808673987462
Nora Cornolle,1.861712874807465
Nordine Taleb,4.059611794542189
Norifumi Yamamoto,2.458934712943528
Norma Dumont,2.8823250808985477
Norman Parke,4.714447602132785
Nursulton Ruziboev,2.335156416918461
Nyamjargal Tumendemberel,2.8358618419562345
Oban Elliott,2.0644105043680714
Ode Osbourne,2.7593986588357984
Olivier Aubin-Mercier,3.933909086049735
Oluwale Bamgbose,2.668024517385142
Omar Morales,2.420085841192947
Omari Akhmedov,4.203792992820416
Orion Cosce,1.7544770973788884
Oskar Piechota,3.2135954098299493
Ottman Azaitar,2.5131315826351863
Oumar Sy,2.4200806217582516
Ovince Saint Preux,4.658140733110538
Paddy Holohan,3.1063301331101534
Paddy Pimblett,2.7749130915528406
Paige Vanzant,4.5828399665272395
Pannie Kianzad,2.9348661253008097
Papy Abedi,1.315547179027532
Parker Porter,1.9183692564008292
Pascal Krauss,4.5799219407449
Pat Barry,3.2804877015043585
Pat Healy,5.041870274310479
Pat Sabatini,2.6610561331725116
Patrick Cote,4.095068791609373
Patrick Cummins,4.3348885981627205
Paul Craig,4.376340157736486
Paul Felder,4.4683696180841945
Paul Kelly,3.332147602968748
Paul Sass,3.704834891280071
Paul Taylor,2.9251941569200888
Paulo Costa,4.220349386435912
Paulo Thiago,3.621178497874012
Pawel Pawlak,1.5999837792765892
Payton Talbott,2.3566701443293856
Pedro Falcao,3.0597246840296974
Pedro Munhoz,4.4141981680415805
Peter Sobotta,3.5716713741399184
Petr Yan,5.2830510546109135
Phil Baroni,3.045004091735814
Phil Davis,4.820139772509563
Phil Harris,2.6791205803544313
Phil Hawes,3.272761450568094
Phil Rowe,3.3249304722067956
Philip De Fries,2.5257336017895047
Philipe Lins,1.5934365705048006
Phillipe Nover,2.757867391721086
Piera Rodriguez,2.2808582637939345
Poliana Botelho,3.6169076319174627
Polo Reyes,2.5192173340198796
Polyana Viana,2.543250908906031
Preston Parsons,1.5931510230747474
Priscila Cachoeira,1.4382900195990527
Punahele Soriano,2.842109982179828
Rafa Garcia,2.170666725542735
Rafael Alves,2.496927336901907
Rafael Dos Anjos,6.469073710620148
Rafael Feijao,3.2922680237148123
Rafael Fiziev,4.462630559880726
Rafael Natal,3.937627646493904
Rafaello Oliveira,2.9896260777934973
Ramazan Emeev,3.0037421933153183
Ramiz Brahimaj,1.3373829725089381
Ramona Pascual,1.258488656814372
Rampage Jackson,5.6595007523627485
Ramsey Nijem,3.3504727831945256
Randa Markos,3.26390686579205
Randy Brown,4.14816200986005
Randy Costa,1.2488108213934335
Rani Yahya,4.443374155353674
Raoni Barcelos,3.289442348943061
Raphael Assuncao,4.599498557767344
Raphael Pessoa Nunes,0.634260977063435
Raquel Pennington,4.266988370088361
Rashad Coulter,1.5337374328091307
Rashad Evans,6.386794308158628
Raul Rosas Jr.,2.7267822110769355
Raulian Paiva,2.6014363691111595
Ray Borg,3.252102999611456
Rayanne Dos Santos,0.825939766422896
Rei Tsuruya,3.5633447926064314
Renan Barao,5.781684623898456
Renato Moicano,3.969555991930874
Reuben Duran,3.738030215493535
Reza Madadi,3.386913979425932
Ricardo Abreu,2.5897405386249988
Ricardo Almeida,4.625738869923904
Ricardo Funch,2.5736533414285847
Ricardo Lamas,5.409059088018859
Ricardo Ramos,3.3296759901066175
Rich Attonito,2.7914170450101334
Rich Franklin,5.963508304030096
Richard Walsh,2.80425436512101
Richardson Moreira,2.6118350291060866
Richie Vaculik,3.0009687874449966
Rick Glenn,3.580204472465531
Rick Story,5.8246740896023645
Ricky Glenn,3.178714750638524
Ricky Simon,4.327697253317433
Ricky Turcios,1.6228874410606944
Riki Fukuda,3.9713920718967186
Rinat Fakhretdinov,2.8315445184044044
Rinya Nakamura,2.8785330097732498
Roan Carneiro,3.8521991474308095
Rob Emerson,4.852480410977062
Rob Font,4.755039414497809
Rob Kimmons,2.575352657483392
Rob Whiteford,2.76644091797115
Robbie Lawler,6.302641202155801
Robelis Despaigne,2.129351242767117
Robert Bryczek,1.3049703956795844
Robert Peralta,2.5106724105104012
Robert Valentin,2.003891525645694
Robert Whittaker,5.378623427260679
Roberto Sanchez,2.1766935463363044
Rodney Wallace,3.361396110417723
Rodolfo Bellato,2.1826508499315844
Rodolfo Vieira,3.260954778978711
Rodrigo Damm,3.2730328185351363
Rodrigo Nascimento,2.5553270202680802
Rogerio Bontorin,2.8087398231216016
Rogerio Nogueira,4.411168049986335
Roland Delorme,3.206628203543919
Rolando Dy,2.013865439607349
Roldan Sangcha-An,1.409818874369853
Roman Dolidze,3.1415469931394187
Roman Kopylov,2.283848500125533
Ron Stallings,1.2642270094704553
Ronaldo Rodriguez,2.0697119237533164
Ronda Rousey,4.368256668731904
Rong Zhu,1.1120047847724142
Rongzhu,2.9416770392981073
Ronnie Lawrence,4.464702437755811
Ronny Markes,3.225709996123773
Rony Jason,3.955091940118387
Roosevelt Roberts,2.4110141100338525
Rory Macdonald,5.573280272754042
Rose Namajunas,5.256288744932622
Rosi Sexton,1.3803424926172299
Ross Pearson,4.980815875871634
Rousimar Palhares,4.684199790755797
Roxanne Modafferi,2.9339243783263482
Roy Nelson,4.139558559888993
Ruan Potts,0.7153409988283176
Russell Doane,2.6883304337035367
Rustam Khabilov,4.384642423471076
Ryan Bader,5.310002705850349
Ryan Benoit,1.8847179868117272
Ryan Couture,2.8621749422530227
Ryan Hall,3.5135005549973464
Ryan Jimmo,2.688355818655479
Ryan Laflare,5.573790824476851
Ryan Spann,4.156598653506169
Sabah Homasi,2.6283962686808087
Sabina Mazo,2.045906541804901
Sage Northcutt,3.0756967483655253
Sai Wang,2.283398469499647
Said Nurmagomedov,3.439060073860853
Saimon Oliveira,1.3913358148011103
Sam Alvey,3.8757121327118336
Sam Patterson,2.0704113495390906
Sam Sicilia,2.729917803933856
Sam Stout,4.566451623231549
Santiago Ponzinibbio,4.028669234537495
Sara Mcmann,3.526534979169597
Sarah Moras,2.5772246466792903
Sasha Palatnikov,1.5567017490069737
Scott Askham,2.459050176776133
Scott Holtzman,4.084198037023265
Scott Jorgensen,3.3255699853775074
Sean Brady,3.4963487086046614
Sean Mccorkle,2.3926517136098373
Sean O'Malley,4.496688922501262
Sean Pierson,3.343650592057442
Sean Sherk,5.541433220627457
Sean Soriano,1.7658513548288386
Sean Spencer,2.6477136681289446
Sean Strickland,4.446433880319176
Sean Woodson,2.102256395950965
Sedriques Dumas,1.7282408790884927
Seohee Ham,2.6618917284777455
Sergei Pavlovich,4.743636925805003
Sergey Morozov,1.9413316355330936
Serghei Spivac,3.0726499932970555
Sergio Moraes,4.60977055514714
Sergio Pettis,4.256433633339936
Serhiy Sidey,1.9022240407458462
Seth Baczynski,3.7684418667245527
Seth Petruzelli,1.462239378445089
Seungguk Choi,3.2805024857935257
Seungwoo Choi,1.5585326777412691
Shamil Abdurakhimov,3.334115697704206
Shamil Gamzatov,1.7316987634294445
Shamil Gaziev,2.8773149704335266
Shana Dobson,2.894376434220401
Shane Burgos,4.573715448631864
Shane Campbell,3.3672811783386427
Shane Carwin,5.560653229563368
Shane Roller,2.888384100838504
Shane Young,2.3843736088287595
Shannon Ross,1.4066024908372174
Shara Magomedov,2.4760636900559874
Shauna Bannon,1.0874322247229058
Shavkat Rakhmonov,4.645934481791435
Shawn Jordan,3.482000103192924
Shayilan Nuerdanbieke,2.390001141184948
Sheldon Westcott,1.7636535116606056
Shi Ming,2.0669873797016245
Shinsho Anzai,3.080229348566505
Sijara Eubanks,2.7509107474347854
Silvana Gomez Juarez,0.7485599771034069
Simeon Thoresen,2.6641003764618887
Siyar Bahadurzada,3.1365435031810254
Soa Palelei,2.6997020223760093
Sodiq Yusuff,3.8141455118539804
Song Kenan,2.6108129041527377
Song Yadong,3.6011909859566895
Spencer Fisher,4.246684007011614
Spike Carlyle,1.4149046037028012
Stefan Struve,4.699545937792126
Stephan Bonnar,4.710661078246673
Stephanie Egger,2.0374347755941504
Stephanie Luciano,0.9803570115623575
Stephen Thompson,5.5494610519504
Steve Bosse,2.587384692770756
Steve Cantwell,2.6663977763079254
Steve Erceg,1.8723878882516516
Steve Garcia,2.842483300176599
Steve Lopez,0.9773013032315662
Steven Peterson,1.6551198366377993
Steven Siler,3.497505211037006
Stevie Ray,4.244421228477444
Stewart Nicoll,2.9801460143515883
Stipe Miocic,6.395546789413025
Su Mudaerji,1.880375144704962
Sultan Aliev,2.898526405136168
Tabatha Ricci,3.3673599542507575
Tae Hyun Bang,2.5978431613407116
Tafon Nchukwi,1.9316574538210558
Tagir Ulanbekov,3.1151078606812836
Tai Tuivasa,3.8448714931646113
Tainara Lisboa,2.190314418774588
Takanori Gomi,3.779468905901785
Takashi Sato,1.535725188605877
Takeya Mizugaki,4.24696351554286
Talita Bernardo,3.7706263871975025
Tamdan Mccrory,4.199114604800967
Tamires Vidal,1.8285353435089595
Tanner Boser,3.189470970199578
Tarec Saffiedine,5.6699955073327555
Tateki Matsuda,1.8074814667455732
Tatiana Suarez,4.30815665074277
Tatsuro Taira,2.6058259862180915
Taylor Lapilus,2.794423780644139
Tecia Torres,3.6117964638844904
Tereza Bleda,1.186515321785444
Terrance Mckinney,2.7062577419581144
Terry Etim,3.728435011743886
Teruto Ishihara,3.4285902223115894
Thales Leites,5.55009483768803
Themba Gorimbo,3.1708618559378863
Thiago Alves,5.802581921569432
Thiago Moises,3.146103561800684
Thiago Perpetuo,2.9018140576700273
Thiago Santos,4.426811524321938
Thiago Silva,4.780524603625237
Thiago Tavares,4.235219444432396
Thibault Gouti,2.354460106557836
Thomas Almeida,3.9777052423371493
Thomas Petersen,2.6262460522432622
Tiago Trator,2.6917617919429677
Tiequan Zhang,1.7196291836808788
Tim Boetsch,5.394823913745038
Tim Elliott,3.588598675355928
Tim Johnson,3.138888294103574
Tim Kennedy,4.7399022599400755
Tim Means,4.268381792926984
Timmy Cuamba,1.3781456322887427
Timur Valiev,0.1494373474
Tito Ortiz,6.335162732701443
Tj Brown,2.573715899438852
Tj Dillashaw,5.652522230644852
Tj Grant,4.293605453645688
Tj Waldburger,3.564576300800506
Todd Duffee,3.710589268711195
Tom Aspinall,3.941680281610141
Tom Breese,2.7860320590711054
Tom Duquesnoy,4.156957373878742
Tom Lawlor,3.7165457418213537
Tom Nolan,1.8637749649141222
Tom Watson,3.14958489495613
Tomasz Drwal,2.837491062719448
Tony Ferguson,5.851303852942406
Tony Gravely,3.2548082368560927
Tonya Evinger,2.2533298140987577
Tor Troeng,2.046051817168657
Toshiomi Kazama,2.112154111560672
Tracy Cortez,2.5906570267534157
Travis Browne,4.63495891801271
Tresean Gore,2.0694172859147466
Trevin Giles,2.9425086608358795
Trevin Jones,2.741356659862924
Trevor Peek,2.7073273905927477
Trevor Smith,4.060827196259091
Trey Ogden,1.3220060035507653
Tucker Lutz,2.560026715949935
Tyron Woodley,5.82630693906701
Tyson Griffin,4.934352942756116
Tyson Nam,1.9991752353687449
Tyson Pedro,2.625713575178504
Ulka Sasaki,1.9907816407512822
Umar Nurmagomedov,2.8672901042772887
Uriah Hall,4.679525175377208
Urijah Faber,5.0129058749013
Uros Medic,3.250395263408891
Valentina Shevchenko,4.8718725868046215
Valerie Letourneau,4.583014724137517
Valmir Lazaro,5.0388330178528085
Valter Walker,1.8597052000277403
Vanessa Demopoulos,1.8788544715521474
Vaughan Lee,3.2088250551062054
Veronica Hardy,2.302322830228874
Veronica Macedo,1.9272010927797696
Viacheslav Borshchev,1.7966661493130496
Vicente Luque,4.845110691235631
Victor Altamirano,2.2303852377555744
Victor Henry,3.6035601256750733
Victor Martinez,1.7048015350862364
Victoria Leonardo,2.2063198918635645
Vik Grujic,1.8517974158488268
Viktor Pesta,2.6257820050046146
Viktoriia Dudakova,1.9361617896219958
Vinc Pichel,2.8409151483155086
Vince Cachero,2.8143805807161115
Vince Morales,2.0898724793318944
Vincente Luque,4.176339429554004
Vinicius Moreira,2.957629373934932
Vinicius Oliveira,2.5400926652869287
Vinny Magalhaes,3.214133281476177
Virna Jandiroba,3.6053375968253523
Viscardi Andrade,2.2319422256215247
Vitor Belfort,5.552719790235576
Vitor Miranda,3.2494203134851056
Vitor Petrino,3.2181524677560565
Viviane Araujo,3.5832546628501345
Viviane Pereira,3.769009218016971
Vladimir Matyushenko,4.210957974512653
Volkan Oezdemir,3.979002062982856
Wagner Silva,2.0822956616254316
Waldo Cortes-Acosta,2.101052201281151
Walel Watson,2.1270342084533693
Walt Harris,2.9365926416122345
Wanderlei Silva,4.285663722627311
Wang Cong,2.5413151223693866
Warlley Alves,4.150887471339706
Waylon Lowe,4.161087604051961
Weili Zhang,4.815306983895816
Wellington Turman,1.6112434687455686
Westin Wilson,2.1395838340122344
Will Brooks,4.965960365737933
Will Campuzano,2.0532130087718605
William Gomis,2.5852967949076415
William Knight,2.258936750877604
William Patolino,3.545697581450689
Wilson Reis,4.313869769947652
Wu Yanan,1.4550607724432187
Wuliji Buren,2.4276042543956224
Xiao Long,2.176333365907936
Yair Rodriguez,4.938937113830008
Yan Cabral,3.1713634684638587
Yan Xiaonan,4.6785109436373675
Yana Kunitskaya,1.6094530192641616
Yana Santos,2.3769589253204106
Yancy Medeiros,2.925683342418038
Yao Zhikui,2.3362565620771125
Yaotzin Meza,3.298934607027446
Yasuhiro Urushitani,2.3253589487567314
Yazmin Jauregui,1.6312260731422905
Yizha,3.300713036538066
Yoel Romero,5.767581512942213
Yohan Lainesse,2.768584993200596
Yorgan De Castro,1.3584198614235223
Yosdenis Cedeno,1.1742708093788852
Yoshihiro Akiyama,3.7014635550873334
Yoshiyuki Yoshida,1.3556369020641688
Youssef Zalal,2.357381214910977
Yui Chul Nam,2.817293575877434
Yuri Villefort,2.6952837878926457
Yusaku Kinoshita,1.8098561398428672
Yushin Okami,5.005494966155018
Yves Edwards,4.660884876978803
Yves Jabouin,3.472722700951507
Zabit Magomedsharipov,4.950109311997076
Zac Pauga,1.2160727006738257
Zach Makovsky,4.490898471397637
Zachary Reese,2.69579307188517
Zak Cummings,4.046233521135861
Zarah Fairn,0.43985560111556543
Zhalgas Zhumagulov,1.1766576702636953
Zhang Lipeng,2.910605438446656
Zhang Mingyang,2.4583534343860833
Zhang Weili,4.749805838149661
Zubaira Tukhugov,2.949862686764704
Zygimantas Ramaska,2.9170096962231464
